return_id,order_id,return_date,returned_quantity,return_reason,refund_amount,responsibility,is_resalable
RT0004172,O00050847,2026-05-12,1,质量问题,492.2,商品/运营,是
RT0004173,O00050858,2026-03-13,1,物流延迟,520.12,物流,否
RT0004174,O00050860,2026-04-04,2,物流延迟,1664.84,物流,是
RT0004175,O00050871,2026-04-05,7,商品破损,4504.87,物流,是
RT0004176,O00050874,2026-08-01,1,尺寸/适配问题,864.21,商品/运营,是
RT0004177,O00050876,2026-03-06,1,描述不符,767.1,商品/运营,是
RT0004178,O00050893,2026-06-21,1,尺寸/适配问题,136.13,商品/运营,否
RT0004179,O00050895,2025-10-02,4,商品破损,2623.71,物流,否
RT0004180,O00050913,2026-06-13,4,无理由退货,8831.63,商品/运营,否
RT0004181,O00050921,2026-06-09,1,物流延迟,839.43,物流,否
RT0004182,O00050954,2026-01-26,5,无理由退货,7985.32,商品/运营,否
RT0004183,O00050985,2026-02-07,1,无理由退货,204.22,商品/运营,否
RT0004184,O00051024,2025-11-26,1,物流延迟,1739.04,物流,是
RT0004185,O00051057,2025-12-10,1,描述不符,936.07,商品/运营,是
RT0004186,O00051072,2026-05-14,1,质量问题,1012.99,商品/运营,是
RT0004187,O00051073,2026-06-21,3,质量问题,2201.64,商品/运营,否
RT0004188,O00051093,2026-01-19,2,无理由退货,235.97,商品/运营,是
RT0004189,O00051096,2026-03-08,1,物流延迟,1266.81,物流,是
RT0004190,O00051114,2025-11-13,3,尺寸/适配问题,5450.52,商品/运营,是
RT0004191,O00051117,2025-10-09,1,描述不符,313.53,商品/运营,是
RT0004192,O00051119,2026-04-05,1,物流延迟,267.83,物流,否
RT0004193,O00051126,2026-05-01,1,尺寸/适配问题,772.26,商品/运营,否
RT0004194,O00051132,2025-11-30,2,物流延迟,2903.68,物流,是
RT0004195,O00051133,2026-02-22,2,无理由退货,3130.26,商品/运营,是
RT0004196,O00051148,2026-05-17,1,物流延迟,912.22,物流,是
RT0004197,O00051174,2026-06-28,1,无理由退货,810.74,商品/运营,是
RT0004198,O00051184,2025-10-26,1,尺寸/适配问题,1302.59,商品/运营,否
RT0004199,O00051192,2026-06-09,1,描述不符,891.95,商品/运营,否
RT0004200,O00051193,2026-06-17,1,描述不符,833.15,商品/运营,是
RT0004201,O00051201,2026-04-21,1,质量问题,1157.8,商品/运营,否
RT0004202,O00051211,2026-02-11,2,物流延迟,909.84,物流,是
RT0004203,O00051220,2025-12-11,1,商品破损,549.46,物流,是
RT0004204,O00051231,2026-01-23,3,质量问题,2795.36,商品/运营,否
RT0004205,O00051236,2025-09-15,2,商品破损,2666.24,物流,否
RT0004206,O00051250,2025-09-28,5,无理由退货,2457.86,商品/运营,是
RT0004207,O00051251,2026-07-02,1,物流延迟,903.24,物流,否
RT0004208,O00051262,2026-01-18,2,质量问题,1258.94,商品/运营,是
RT0004209,O00051263,2026-01-09,4,商品破损,2910.09,物流,是
RT0004210,O00051265,2026-07-07,1,物流延迟,912.37,物流,是
RT0004211,O00051275,2025-08-28,3,无理由退货,1761.97,商品/运营,否
RT0004212,O00051277,2025-12-25,4,质量问题,4853.55,商品/运营,是
RT0004213,O00051297,2026-06-06,1,描述不符,1056.34,商品/运营,否
RT0004214,O00051299,2026-06-16,1,尺寸/适配问题,442.75,商品/运营,否
RT0004215,O00051303,2026-02-10,1,尺寸/适配问题,1215.28,商品/运营,是
RT0004216,O00051304,2025-12-24,1,无理由退货,501.58,商品/运营,否
RT0004217,O00051330,2025-11-19,1,质量问题,456.76,商品/运营,否
RT0004218,O00051331,2025-12-25,1,质量问题,538.45,商品/运营,是
RT0004219,O00051347,2025-11-04,1,物流延迟,891.68,物流,是
RT0004220,O00051359,2026-04-18,1,无理由退货,1708.17,商品/运营,是
RT0004221,O00051364,2025-09-03,1,无理由退货,684.93,商品/运营,否
RT0004222,O00051369,2026-07-14,1,物流延迟,175.68,物流,是
RT0004223,O00051379,2026-05-15,1,物流延迟,1725.98,物流,是
RT0004224,O00051381,2025-10-17,1,无理由退货,1147.36,商品/运营,是
RT0004225,O00051423,2025-12-10,2,尺寸/适配问题,2390.06,商品/运营,否
RT0004226,O00051455,2026-03-20,1,尺寸/适配问题,963.02,商品/运营,是
RT0004227,O00051464,2026-03-20,1,商品破损,626.15,物流,是
RT0004228,O00051475,2026-05-14,3,商品破损,3269.09,物流,是
RT0004229,O00051481,2026-05-02,1,质量问题,1888.43,商品/运营,是
RT0004230,O00051488,2025-11-18,1,描述不符,1217.44,商品/运营,否
RT0004231,O00051512,2026-04-22,1,质量问题,254.98,商品/运营,是
RT0004232,O00051548,2026-05-08,1,描述不符,404.16,商品/运营,是
RT0004233,O00051600,2026-06-16,1,物流延迟,2067.8,物流,是
RT0004234,O00051602,2026-07-23,1,无理由退货,1097.86,商品/运营,是
RT0004235,O00051606,2025-11-25,2,无理由退货,2287.84,商品/运营,是
RT0004236,O00051609,2026-03-30,6,无理由退货,1712.36,商品/运营,是
RT0004237,O00051610,2025-11-06,2,无理由退货,2350.3,商品/运营,是
RT0004238,O00051623,2026-02-02,1,质量问题,1644.4,商品/运营,是
RT0004239,O00051660,2026-03-29,3,无理由退货,933.67,商品/运营,否
RT0004240,O00051663,2026-02-23,1,商品破损,2575.77,物流,否
RT0004241,O00051682,2025-10-26,2,商品破损,452.6,物流,是
RT0004242,O00051703,2025-11-08,2,无理由退货,1307.52,商品/运营,否
RT0004243,O00051706,2025-09-28,1,物流延迟,282.18,物流,否
RT0004244,O00051713,2025-11-18,2,尺寸/适配问题,4516.47,商品/运营,否
RT0004245,O00051718,2026-06-11,3,质量问题,2094.95,商品/运营,是
RT0004246,O00051730,2026-08-01,3,物流延迟,614.07,物流,是
RT0004247,O00051732,2025-08-23,2,物流延迟,1395.28,物流,是
RT0004248,O00051750,2026-07-04,1,商品破损,1392.26,物流,是
RT0004249,O00051779,2026-07-07,1,质量问题,786.83,商品/运营,否
RT0004250,O00051782,2026-04-07,1,物流延迟,732.55,物流,是
RT0004251,O00051784,2026-05-13,1,无理由退货,1898.47,商品/运营,是
RT0004252,O00051794,2026-06-16,2,质量问题,1050.03,商品/运营,是
RT0004253,O00051798,2026-01-13,4,质量问题,2191.29,商品/运营,否
RT0004254,O00051813,2026-07-21,1,无理由退货,1562.18,商品/运营,是
RT0004255,O00051819,2025-12-22,3,质量问题,4545.48,商品/运营,是
RT0004256,O00051822,2026-07-20,2,物流延迟,885.5,物流,否
RT0004257,O00051826,2025-12-31,1,尺寸/适配问题,1577.56,商品/运营,是
RT0004258,O00051835,2025-12-27,1,无理由退货,2757.76,商品/运营,是
RT0004259,O00051849,2025-10-12,1,商品破损,2207.91,物流,是
RT0004260,O00051852,2026-01-21,2,物流延迟,1881.87,物流,是
RT0004261,O00051864,2025-09-28,1,尺寸/适配问题,1680.4,商品/运营,否
RT0004262,O00051879,2025-09-28,4,商品破损,4832.69,物流,否
RT0004263,O00051882,2026-03-27,2,商品破损,2838.9,物流,是
RT0004264,O00051886,2026-05-02,1,无理由退货,810.34,商品/运营,是
RT0004265,O00051888,2026-06-01,2,物流延迟,4528.54,物流,是
RT0004266,O00051914,2025-11-22,2,描述不符,176.61,商品/运营,是
RT0004267,O00051916,2025-09-13,1,质量问题,630.25,商品/运营,否
RT0004268,O00051924,2025-10-02,4,无理由退货,1471.56,商品/运营,是
RT0004269,O00051926,2025-12-30,2,物流延迟,534.98,物流,否
RT0004270,O00051981,2025-11-23,2,物流延迟,2106.84,物流,是
RT0004271,O00051996,2026-04-20,3,物流延迟,1992.25,物流,否
RT0004272,O00052019,2026-01-03,2,物流延迟,4470.27,物流,是
RT0004273,O00052020,2026-07-26,1,无理由退货,641.86,商品/运营,是
RT0004274,O00052034,2025-09-29,3,尺寸/适配问题,2949.81,商品/运营,否
RT0004275,O00052041,2026-06-09,2,无理由退货,627.06,商品/运营,否
RT0004276,O00052045,2026-06-05,1,无理由退货,1217.87,商品/运营,是
RT0004277,O00052063,2025-11-19,1,质量问题,1741.52,商品/运营,是
RT0004278,O00052064,2026-02-14,3,物流延迟,3516.99,物流,是
RT0004279,O00052082,2025-10-10,3,无理由退货,1491.9,商品/运营,是
RT0004280,O00052086,2026-01-22,2,商品破损,2306.16,物流,是
RT0004281,O00052089,2026-01-15,6,物流延迟,16141.26,物流,是
RT0004282,O00052120,2026-01-27,3,无理由退货,1253.95,商品/运营,否
RT0004283,O00052124,2026-03-27,2,质量问题,1085.81,商品/运营,是
RT0004284,O00052191,2025-09-30,1,物流延迟,1294.28,物流,是
RT0004285,O00052214,2026-02-28,1,商品破损,885.19,物流,是
RT0004286,O00052215,2026-04-19,1,物流延迟,186.74,物流,是
RT0004287,O00052218,2026-01-24,1,物流延迟,207.18,物流,否
RT0004288,O00052222,2025-10-08,2,无理由退货,565.95,商品/运营,是
RT0004289,O00052230,2025-11-23,2,物流延迟,2863.62,物流,是
RT0004290,O00052241,2025-12-27,3,尺寸/适配问题,2701.13,商品/运营,否
RT0004291,O00052262,2026-01-05,1,质量问题,646.93,商品/运营,是
RT0004292,O00052269,2025-11-21,1,物流延迟,758.57,物流,是
RT0004293,O00052274,2026-02-09,4,无理由退货,2348.42,商品/运营,否
RT0004294,O00052277,2026-07-13,1,物流延迟,2453.23,物流,是
RT0004295,O00052288,2026-01-05,1,物流延迟,861.19,物流,是
RT0004296,O00052301,2026-05-13,1,无理由退货,317.95,商品/运营,是
RT0004297,O00052302,2026-01-06,3,尺寸/适配问题,1643.47,商品/运营,否
RT0004298,O00052311,2026-01-15,1,物流延迟,323.93,物流,是
RT0004299,O00052317,2026-03-25,3,无理由退货,3600.27,商品/运营,否
RT0004300,O00052327,2025-10-18,1,物流延迟,1140.22,物流,是
RT0004301,O00052400,2025-10-29,2,无理由退货,3561.52,商品/运营,是
RT0004302,O00052408,2025-12-22,2,商品破损,2579.63,物流,是
RT0004303,O00052411,2025-10-25,1,物流延迟,513.52,物流,否
RT0004304,O00052419,2026-05-02,7,无理由退货,5821.36,商品/运营,是
RT0004305,O00052421,2026-08-01,1,物流延迟,2460.14,物流,是
RT0004306,O00052423,2026-05-02,1,物流延迟,709.86,物流,否
RT0004307,O00052425,2026-07-18,1,尺寸/适配问题,2602.02,商品/运营,是
RT0004308,O00052428,2026-05-20,3,物流延迟,2490.69,物流,是
RT0004309,O00052434,2026-04-23,4,尺寸/适配问题,1830.06,商品/运营,是
RT0004310,O00052448,2025-08-14,2,无理由退货,1880.24,商品/运营,否
RT0004311,O00052452,2026-08-01,2,无理由退货,2711.34,商品/运营,是
RT0004312,O00052456,2026-05-19,5,物流延迟,3386.89,物流,是
RT0004313,O00052475,2026-01-18,2,质量问题,5096.46,商品/运营,否
RT0004314,O00052478,2026-04-13,1,物流延迟,1932.27,物流,否
RT0004315,O00052512,2026-05-28,1,物流延迟,326.46,物流,是
RT0004316,O00052539,2026-06-19,1,物流延迟,1807.56,物流,否
RT0004317,O00052574,2026-01-10,2,无理由退货,1568.72,商品/运营,否
RT0004318,O00052575,2025-11-19,1,物流延迟,768.5,物流,否
RT0004319,O00052583,2026-03-21,5,质量问题,5489.3,商品/运营,是
RT0004320,O00052584,2026-06-18,1,无理由退货,938.74,商品/运营,否
RT0004321,O00052588,2025-11-27,1,无理由退货,732.88,商品/运营,是
RT0004322,O00052594,2025-12-04,2,描述不符,2085.16,商品/运营,是
RT0004323,O00052606,2025-12-13,3,尺寸/适配问题,2584.25,商品/运营,是
RT0004324,O00052616,2026-02-15,1,描述不符,1252.76,商品/运营,是
RT0004325,O00052652,2026-07-22,1,质量问题,2168.64,商品/运营,是
RT0004326,O00052663,2026-03-25,2,质量问题,3701.42,商品/运营,是
RT0004327,O00052668,2026-03-02,1,无理由退货,1066.5,商品/运营,是
RT0004328,O00052677,2026-05-02,2,尺寸/适配问题,2247.91,商品/运营,是
RT0004329,O00052716,2026-03-17,3,无理由退货,2192.21,商品/运营,否
RT0004330,O00052718,2026-02-12,2,质量问题,1739.87,商品/运营,否
RT0004331,O00052728,2026-05-09,2,物流延迟,984.41,物流,是
RT0004332,O00052734,2026-06-04,1,物流延迟,274.95,物流,是
RT0004333,O00052739,2025-11-20,1,物流延迟,1306.14,物流,否
RT0004334,O00052755,2026-03-01,1,无理由退货,283.31,商品/运营,否
RT0004335,O00052778,2026-03-06,4,质量问题,1394.5,商品/运营,否
RT0004336,O00052785,2026-04-26,4,尺寸/适配问题,4077.07,商品/运营,否
RT0004337,O00052792,2026-03-17,2,描述不符,2223.27,商品/运营,否
RT0004338,O00052796,2026-03-08,1,质量问题,842.35,商品/运营,是
RT0004339,O00052802,2026-06-30,1,商品破损,722.36,物流,是
RT0004340,O00052829,2025-12-07,1,质量问题,1686.48,商品/运营,是
RT0004341,O00052830,2025-08-27,1,商品破损,2509.63,物流,否
RT0004342,O00052834,2026-07-28,3,商品破损,2690.93,物流,是
RT0004343,O00052863,2025-12-22,1,无理由退货,1667.99,商品/运营,是
RT0004344,O00052864,2025-12-08,2,无理由退货,2260.76,商品/运营,否
RT0004345,O00052871,2025-10-04,2,物流延迟,1152.46,物流,否
RT0004346,O00052879,2025-11-10,1,物流延迟,902.45,物流,否
RT0004347,O00052884,2026-04-11,1,描述不符,269.0,商品/运营,否
RT0004348,O00052887,2026-05-27,1,质量问题,517.14,商品/运营,是
RT0004349,O00052900,2026-01-29,2,商品破损,3021.49,物流,是
RT0004350,O00052922,2025-11-26,1,物流延迟,130.73,物流,是
RT0004351,O00052923,2026-07-02,2,质量问题,4787.14,商品/运营,是
RT0004352,O00052930,2026-05-27,1,商品破损,1004.28,物流,否
RT0004353,O00052931,2026-02-24,2,尺寸/适配问题,1998.65,商品/运营,是
RT0004354,O00052939,2025-11-18,1,质量问题,2088.09,商品/运营,是
RT0004355,O00052943,2026-01-05,3,物流延迟,6954.58,物流,是
RT0004356,O00052967,2026-02-03,4,无理由退货,3612.29,商品/运营,否
RT0004357,O00052976,2025-12-18,1,质量问题,149.29,商品/运营,否
RT0004358,O00052981,2026-06-07,2,质量问题,2460.21,商品/运营,否
RT0004359,O00052985,2025-08-09,1,尺寸/适配问题,759.04,商品/运营,否
RT0004360,O00052992,2026-07-31,4,无理由退货,4170.31,商品/运营,是
RT0004361,O00053010,2025-10-23,1,物流延迟,215.0,物流,否
RT0004362,O00053014,2025-11-28,1,质量问题,1324.86,商品/运营,否
RT0004363,O00053037,2025-10-31,1,物流延迟,1234.04,物流,是
RT0004364,O00053063,2026-06-26,1,商品破损,2939.91,物流,是
RT0004365,O00053075,2025-12-30,2,物流延迟,2883.88,物流,是
RT0004366,O00053091,2026-04-28,1,无理由退货,187.88,商品/运营,是
RT0004367,O00053093,2026-04-12,1,物流延迟,552.86,物流,是
RT0004368,O00053101,2025-12-15,4,物流延迟,2886.44,物流,否
RT0004369,O00053102,2025-10-19,1,质量问题,1142.38,商品/运营,是
RT0004370,O00053128,2026-05-31,1,物流延迟,1567.06,物流,是
RT0004371,O00053130,2026-03-01,1,质量问题,832.62,商品/运营,是
RT0004372,O00053153,2025-11-09,3,描述不符,2559.14,商品/运营,是
RT0004373,O00053163,2025-11-16,1,商品破损,769.76,物流,是
RT0004374,O00053164,2026-07-20,2,质量问题,3505.68,商品/运营,是
RT0004375,O00053171,2025-11-09,2,物流延迟,811.05,物流,否
RT0004376,O00053177,2025-11-18,4,无理由退货,3173.19,商品/运营,是
RT0004377,O00053178,2025-09-13,1,尺寸/适配问题,423.94,商品/运营,是
RT0004378,O00053180,2026-01-31,1,物流延迟,359.26,物流,否
RT0004379,O00053184,2025-08-30,3,物流延迟,4094.64,物流,是
RT0004380,O00053196,2025-09-22,2,无理由退货,4075.69,商品/运营,是
RT0004381,O00053200,2025-11-17,2,物流延迟,3356.06,物流,否
RT0004382,O00053213,2026-03-14,1,质量问题,990.99,商品/运营,否
RT0004383,O00053219,2026-04-09,1,描述不符,2395.93,商品/运营,否
RT0004384,O00053223,2026-03-03,2,物流延迟,923.88,物流,是
RT0004385,O00053231,2026-03-07,2,尺寸/适配问题,450.92,商品/运营,是
RT0004386,O00053238,2026-03-26,1,描述不符,606.56,商品/运营,是
RT0004387,O00053259,2026-03-17,2,物流延迟,4403.7,物流,是
RT0004388,O00053262,2026-07-14,1,物流延迟,959.68,物流,是
RT0004389,O00053267,2025-12-22,2,质量问题,763.09,商品/运营,是
RT0004390,O00053270,2026-03-07,3,商品破损,1745.33,物流,是
RT0004391,O00053277,2025-12-28,1,物流延迟,197.9,物流,是
RT0004392,O00053295,2026-05-13,2,无理由退货,1187.98,商品/运营,否
RT0004393,O00053325,2026-05-10,2,无理由退货,1869.23,商品/运营,是
RT0004394,O00053339,2025-08-23,2,商品破损,2198.74,物流,是
RT0004395,O00053342,2025-10-15,5,无理由退货,7165.65,商品/运营,是
RT0004396,O00053362,2025-12-06,4,无理由退货,3104.1,商品/运营,是
RT0004397,O00053372,2025-10-05,2,商品破损,1506.42,物流,否
RT0004398,O00053379,2026-05-02,1,物流延迟,2008.23,物流,否
RT0004399,O00053411,2025-10-05,1,无理由退货,1264.54,商品/运营,否
RT0004400,O00053419,2026-03-20,4,物流延迟,512.46,物流,是
RT0004401,O00053435,2026-01-24,1,尺寸/适配问题,621.59,商品/运营,否
RT0004402,O00053436,2025-10-01,4,物流延迟,9467.58,物流,否
RT0004403,O00053448,2026-03-15,3,物流延迟,4702.85,物流,是
RT0004404,O00053460,2026-05-24,2,尺寸/适配问题,895.88,商品/运营,是
RT0004405,O00053464,2026-05-02,1,物流延迟,146.08,物流,是
RT0004406,O00053477,2025-11-19,2,物流延迟,1229.87,物流,否
RT0004407,O00053481,2026-01-11,1,商品破损,2690.21,物流,否
RT0004408,O00053490,2025-09-04,1,质量问题,718.65,商品/运营,是
RT0004409,O00053517,2026-05-03,1,质量问题,494.38,商品/运营,是
RT0004410,O00053537,2026-01-30,3,描述不符,2883.96,商品/运营,是
RT0004411,O00053556,2026-06-21,2,无理由退货,1475.31,商品/运营,是
RT0004412,O00053561,2026-06-21,4,质量问题,3018.26,商品/运营,是
RT0004413,O00053565,2026-07-11,2,物流延迟,611.0,物流,是
RT0004414,O00053573,2025-11-05,2,无理由退货,3625.16,商品/运营,否
RT0004415,O00053596,2025-12-11,1,物流延迟,749.36,物流,是
RT0004416,O00053599,2025-10-29,4,尺寸/适配问题,3397.47,商品/运营,是
RT0004417,O00053602,2026-04-18,1,无理由退货,317.59,商品/运营,是
RT0004418,O00053619,2025-09-26,1,质量问题,981.6,商品/运营,是
RT0004419,O00053634,2025-11-19,1,物流延迟,738.3,物流,是
RT0004420,O00053637,2026-02-09,2,物流延迟,2033.63,物流,是
RT0004421,O00053658,2026-02-18,2,质量问题,324.54,商品/运营,是
RT0004422,O00053664,2026-06-13,3,尺寸/适配问题,1203.12,商品/运营,是
RT0004423,O00053667,2025-12-14,2,描述不符,414.85,商品/运营,否
RT0004424,O00053681,2025-10-04,1,物流延迟,1362.12,物流,是
RT0004425,O00053688,2025-09-23,3,无理由退货,485.4,商品/运营,是
RT0004426,O00053733,2026-02-05,2,商品破损,1224.91,物流,是
RT0004427,O00053747,2025-08-25,2,无理由退货,676.92,商品/运营,否
RT0004428,O00053775,2026-01-01,1,物流延迟,2834.18,物流,是
RT0004429,O00053787,2025-09-10,1,尺寸/适配问题,598.12,商品/运营,是
RT0004430,O00053796,2026-05-15,3,物流延迟,5603.36,物流,是
RT0004431,O00053812,2026-01-11,2,商品破损,295.94,物流,是
RT0004432,O00053818,2026-02-22,2,物流延迟,1271.38,物流,否
RT0004433,O00053821,2025-12-31,2,质量问题,2478.74,商品/运营,是
