ticket_id,customer_id,order_id,created_date,ticket_category,contact_channel,priority,resolution_hours,first_contact_resolved,satisfaction_score
TK0005181,C001680,O00056685,2026-05-03,退换货,电话,中,26.08,否,3
TK0005182,C004378,O00056731,2026-03-15,促销规则,电话,低,7.47,是,5
TK0005183,C002335,O00056735,2025-08-21,商品质量,电话,低,32.66,否,4
TK0005184,C001953,O00056736,2026-01-07,物流咨询,在线客服,高,14.29,否,5
TK0005185,C000420,O00056757,2026-04-29,物流咨询,在线客服,低,15.52,否,3
TK0005186,C004903,O00056776,2025-12-19,物流咨询,社交媒体,中,8.1,否,4
TK0005187,C001751,O00056781,2026-02-15,商品质量,门店,中,35.04,否,3
TK0005188,C003258,O00056794,2026-04-28,促销规则,电话,低,30.72,否,3
TK0005189,C003772,O00056812,2025-09-27,物流咨询,在线客服,低,17.67,否,4
TK0005190,C004845,O00056814,2025-09-12,安装使用,电话,低,35.1,否,3
TK0005191,C003056,O00056816,2025-12-03,物流咨询,电话,低,12.37,否,4
TK0005192,C001834,O00056824,2026-03-24,安装使用,门店,高,10.96,否,4
TK0005193,C001641,O00056833,2026-03-14,退换货,电话,高,10.32,否,5
TK0005194,C000599,O00056838,2025-12-04,退换货,社交媒体,高,1.24,是,5
TK0005195,C004084,O00056846,2026-04-02,商品质量,在线客服,中,27.16,否,3
TK0005196,C001317,O00056847,2025-10-03,发票支付,在线客服,高,20.79,否,4
TK0005197,C001307,O00056848,2025-08-22,物流咨询,在线客服,中,15.43,否,3
TK0005198,C000563,O00056869,2026-07-28,商品质量,门店,高,35.39,否,3
TK0005199,C000212,O00056881,2025-10-03,物流咨询,门店,低,35.96,否,3
TK0005200,C000524,O00056882,2026-06-26,退换货,在线客服,低,24.9,否,4
TK0005201,C003349,O00056891,2026-06-17,促销规则,在线客服,高,3.09,是,4
TK0005202,C001353,O00056908,2025-12-01,发票支付,门店,中,34.96,否,3
TK0005203,C004492,O00056909,2025-09-19,物流咨询,电话,高,10.0,否,5
TK0005204,C002444,O00056950,2025-09-30,商品质量,门店,中,23.24,否,4
TK0005205,C001671,O00056983,2026-08-07,物流咨询,在线客服,中,24.31,否,3
TK0005206,C000662,O00056992,2026-06-21,物流咨询,电话,中,27.93,否,2
TK0005207,C002386,O00057002,2026-05-06,商品质量,电话,中,21.68,否,4
TK0005208,C000563,O00057006,2026-05-07,物流咨询,电话,中,20.3,否,4
TK0005209,C002188,O00057007,2026-08-02,物流咨询,在线客服,高,2.59,是,3
TK0005210,C001980,O00057026,2025-10-14,物流咨询,在线客服,低,8.48,否,5
TK0005211,C002121,O00057055,2025-12-31,物流咨询,门店,高,29.71,否,3
TK0005212,C000325,O00057062,2025-10-06,物流咨询,门店,中,6.6,是,5
TK0005213,C000167,O00057080,2025-11-09,物流咨询,在线客服,中,32.07,否,3
TK0005214,C001608,O00057085,2025-11-07,物流咨询,社交媒体,中,33.52,否,3
TK0005215,C000210,O00057086,2026-03-28,商品质量,电话,中,27.47,否,2
TK0005216,C004674,O00057089,2026-03-22,物流咨询,门店,中,32.18,否,3
TK0005217,C001951,O00057090,2025-09-26,退换货,社交媒体,低,24.78,否,4
TK0005218,C000097,O00057092,2025-10-01,退换货,电话,中,2.02,是,5
TK0005219,C002738,O00057095,2026-06-25,物流咨询,在线客服,低,24.43,否,4
TK0005220,C002359,O00057108,2026-07-31,发票支付,门店,中,7.3,是,4
TK0005221,C003747,O00057125,2026-06-27,商品质量,门店,低,29.79,否,3
TK0005222,C004094,O00057126,2026-04-13,物流咨询,社交媒体,低,5.83,是,4
TK0005223,C000266,O00057134,2025-10-21,发票支付,在线客服,紧急,24.23,否,4
TK0005224,C002780,O00057137,2025-12-11,物流咨询,电话,低,28.48,否,3
TK0005225,C001226,O00057147,2025-09-08,商品质量,电话,中,10.18,否,5
TK0005226,C004569,O00057154,2025-10-07,发票支付,电话,高,12.76,否,4
TK0005227,C003640,O00057170,2026-03-21,安装使用,社交媒体,中,16.73,否,4
TK0005228,C000616,O00057173,2026-07-12,物流咨询,门店,中,32.9,否,3
TK0005229,C000054,O00057175,2026-03-15,物流咨询,在线客服,中,17.37,否,4
TK0005230,C001262,O00057206,2025-10-13,物流咨询,电话,中,31.81,否,2
TK0005231,C004942,O00057222,2025-12-15,安装使用,在线客服,中,30.74,否,3
TK0005232,C001763,O00057238,2025-10-12,物流咨询,在线客服,中,14.35,否,5
TK0005233,C001668,O00057244,2025-08-29,物流咨询,在线客服,中,35.84,否,3
TK0005234,C003386,O00057253,2025-12-21,安装使用,门店,低,21.5,否,4
TK0005235,C004619,O00057284,2026-05-11,促销规则,在线客服,低,17.91,否,4
TK0005236,C004103,O00057290,2025-08-28,退换货,门店,低,19.88,否,4
TK0005237,C004581,O00057291,2026-03-29,促销规则,社交媒体,中,18.49,否,3
TK0005238,C001432,O00057297,2026-06-04,退换货,电话,中,11.69,否,5
TK0005239,C003492,O00057305,2026-03-18,物流咨询,电话,中,18.47,否,4
TK0005240,C002960,O00057309,2025-11-20,物流咨询,在线客服,中,27.56,否,2
TK0005241,C001784,O00057322,2026-03-24,物流咨询,在线客服,中,3.04,是,5
TK0005242,C001061,O00057357,2026-06-21,促销规则,门店,低,22.52,否,3
TK0005243,C001678,O00057362,2026-06-08,物流咨询,社交媒体,中,1.61,是,3
TK0005244,C000713,O00057384,2025-12-13,物流咨询,电话,中,1.67,是,4
TK0005245,C000851,O00057389,2026-04-17,物流咨询,在线客服,中,6.91,是,5
TK0005246,C000035,O00057404,2025-09-30,安装使用,电话,中,14.78,否,5
TK0005247,C004152,O00057407,2026-05-21,物流咨询,社交媒体,高,25.95,否,4
TK0005248,C004220,O00057408,2025-08-24,安装使用,社交媒体,中,33.57,否,3
TK0005249,C002285,O00057409,2025-12-13,促销规则,在线客服,低,17.83,否,4
TK0005250,C004006,O00057422,2025-08-30,物流咨询,在线客服,中,20.25,否,4
TK0005251,C001009,O00057450,2025-10-24,物流咨询,在线客服,中,15.92,否,4
TK0005252,C001111,O00057483,2025-12-06,物流咨询,在线客服,中,26.08,否,3
TK0005253,C002659,O00057484,2026-06-26,商品质量,门店,中,21.2,否,4
TK0005254,C002868,O00057497,2026-01-08,物流咨询,门店,高,20.51,否,3
TK0005255,C002760,O00057499,2025-09-15,安装使用,门店,中,33.04,否,3
TK0005256,C000122,O00057501,2026-05-17,退换货,社交媒体,中,30.79,否,4
TK0005257,C003692,O00057512,2026-02-06,退换货,社交媒体,中,4.77,是,4
TK0005258,C003859,O00057513,2025-10-01,安装使用,社交媒体,低,13.68,否,4
TK0005259,C001991,O00057518,2026-04-16,退换货,在线客服,低,21.2,否,4
TK0005260,C002400,O00057525,2026-05-18,物流咨询,电话,中,33.15,否,2
TK0005261,C001652,O00057529,2026-05-01,促销规则,门店,中,11.96,否,4
TK0005262,C002235,O00057534,2025-09-27,商品质量,电话,中,13.54,否,5
TK0005263,C004273,O00057538,2025-10-12,物流咨询,门店,高,4.76,是,4
TK0005264,C003841,O00057547,2026-03-12,物流咨询,电话,低,29.41,否,4
TK0005265,C004468,O00057550,2025-10-13,促销规则,在线客服,中,11.85,否,4
TK0005266,C004249,O00057552,2026-05-12,安装使用,门店,低,12.26,否,5
TK0005267,C001545,O00057556,2025-12-23,商品质量,在线客服,低,3.22,是,5
TK0005268,C004972,O00057564,2026-06-25,商品质量,电话,中,32.63,否,3
TK0005269,C002590,O00057571,2026-05-02,安装使用,电话,中,10.26,否,5
TK0005270,C000474,O00057572,2026-01-13,退换货,门店,中,15.85,否,5
TK0005271,C002612,O00057575,2026-07-27,退换货,在线客服,中,1.01,是,5
TK0005272,C002652,O00057586,2025-12-09,发票支付,在线客服,中,25.79,否,3
TK0005273,C001471,O00057596,2026-07-11,促销规则,社交媒体,中,34.48,否,4
TK0005274,C003375,O00057603,2026-05-28,发票支付,门店,低,10.25,否,5
TK0005275,C002559,O00057613,2025-11-18,商品质量,在线客服,中,25.37,否,3
TK0005276,C001967,O00057614,2025-09-15,物流咨询,社交媒体,低,17.1,否,4
TK0005277,C000706,O00057634,2026-05-01,物流咨询,社交媒体,高,26.9,否,3
TK0005278,C004533,O00057638,2026-04-20,物流咨询,门店,高,14.17,否,3
TK0005279,C004748,O00057640,2026-08-01,商品质量,电话,中,5.57,是,5
TK0005280,C000761,O00057661,2026-02-05,物流咨询,门店,低,11.48,否,4
TK0005281,C000801,O00057665,2026-04-26,物流咨询,电话,中,24.28,否,3
TK0005282,C001849,O00057666,2026-06-06,安装使用,电话,低,10.6,否,4
TK0005283,C004735,O00057678,2026-04-18,物流咨询,在线客服,中,24.64,否,4
TK0005284,C004334,O00057681,2026-06-02,促销规则,社交媒体,低,11.29,否,5
TK0005285,C002396,O00057700,2026-04-28,安装使用,门店,高,32.18,否,3
TK0005286,C003573,O00057709,2025-12-27,物流咨询,电话,中,24.32,否,4
TK0005287,C000963,O00057711,2026-06-14,促销规则,在线客服,高,11.19,否,4
TK0005288,C000688,O00057712,2025-12-30,物流咨询,在线客服,低,27.59,否,3
TK0005289,C002207,O00057719,2025-11-19,退换货,门店,低,16.02,否,4
TK0005290,C004161,O00057733,2025-08-27,物流咨询,社交媒体,低,2.79,是,5
TK0005291,C001450,O00057747,2026-06-02,物流咨询,电话,中,24.16,否,4
TK0005292,C001929,O00057759,2026-03-18,物流咨询,社交媒体,中,8.54,否,3
TK0005293,C000255,O00057762,2026-04-23,退换货,电话,低,14.9,否,5
TK0005294,C002640,O00057765,2026-02-21,退换货,社交媒体,中,3.75,是,5
TK0005295,C001120,O00057777,2025-10-01,退换货,门店,中,15.4,否,4
TK0005296,C000696,O00057784,2025-10-10,安装使用,社交媒体,中,7.61,是,5
TK0005297,C003467,O00057790,2026-04-09,物流咨询,社交媒体,高,13.12,否,4
TK0005298,C001384,O00057795,2026-02-17,促销规则,在线客服,低,25.22,否,4
TK0005299,C002111,O00057802,2026-07-24,退换货,在线客服,中,1.25,是,5
TK0005300,C000840,O00057815,2025-09-06,退换货,电话,中,17.41,否,2
TK0005301,C002873,O00057832,2025-12-10,退换货,电话,中,29.94,否,4
TK0005302,C004019,O00057834,2025-12-27,促销规则,电话,低,7.38,是,4
TK0005303,C003004,O00057839,2025-09-30,退换货,在线客服,低,27.93,否,3
TK0005304,C000285,O00057843,2026-05-15,退换货,在线客服,低,30.77,否,3
TK0005305,C002188,O00057861,2025-09-22,退换货,社交媒体,低,9.18,否,4
TK0005306,C000659,O00057865,2025-11-24,促销规则,门店,中,27.16,否,4
TK0005307,C002698,O00057877,2026-04-06,物流咨询,在线客服,高,5.57,是,5
TK0005308,C001211,O00057880,2026-03-23,退换货,电话,中,35.34,否,3
TK0005309,C000081,O00057890,2026-07-25,发票支付,在线客服,高,22.5,否,4
TK0005310,C000195,O00057910,2026-06-09,物流咨询,在线客服,高,26.13,否,3
TK0005311,C003052,O00057913,2026-04-01,商品质量,在线客服,低,9.15,否,5
TK0005312,C001497,O00057916,2025-12-04,促销规则,在线客服,低,3.76,是,5
TK0005313,C001184,O00057917,2026-04-30,物流咨询,门店,高,3.67,是,5
TK0005314,C003165,O00057923,2025-12-08,促销规则,门店,中,1.37,是,5
TK0005315,C002209,O00057935,2025-08-26,退换货,社交媒体,低,32.3,否,3
TK0005316,C001432,O00057938,2025-12-23,促销规则,社交媒体,高,5.74,是,5
TK0005317,C000095,O00057948,2026-05-16,退换货,在线客服,高,25.23,否,4
TK0005318,C000867,O00057960,2025-09-16,安装使用,电话,紧急,34.1,否,3
TK0005319,C004220,O00057968,2026-03-08,安装使用,社交媒体,低,26.61,否,4
TK0005320,C001957,O00057973,2025-11-11,商品质量,社交媒体,中,21.58,否,4
TK0005321,C003160,O00057986,2026-05-13,物流咨询,门店,中,30.69,否,3
TK0005322,C004132,O00057990,2026-05-25,物流咨询,在线客服,低,31.49,否,2
TK0005323,C000766,O00057997,2026-01-11,商品质量,门店,高,27.97,否,3
TK0005324,C003399,O00058016,2025-10-19,安装使用,社交媒体,低,1.57,是,5
TK0005325,C001150,O00058032,2025-10-23,物流咨询,电话,中,34.63,否,3
TK0005326,C004512,O00058060,2025-12-09,商品质量,在线客服,中,8.9,否,4
TK0005327,C000231,O00058085,2025-12-04,退换货,门店,高,16.6,否,3
TK0005328,C003340,O00058088,2026-05-21,物流咨询,门店,中,1.17,是,5
TK0005329,C003852,O00058103,2025-10-21,安装使用,门店,低,9.82,否,5
TK0005330,C000273,O00058112,2025-11-28,促销规则,电话,低,9.55,否,4
TK0005331,C003675,O00058137,2025-11-09,物流咨询,电话,中,24.66,否,3
TK0005332,C001276,O00058142,2025-12-29,退换货,社交媒体,低,10.12,否,4
TK0005333,C002525,O00058149,2025-08-17,发票支付,社交媒体,高,7.47,是,4
TK0005334,C004781,O00058162,2026-03-29,安装使用,在线客服,中,11.22,否,5
TK0005335,C002546,O00058170,2025-11-10,发票支付,门店,高,29.45,否,4
TK0005336,C001667,O00058186,2025-12-11,促销规则,电话,中,16.85,否,5
TK0005337,C003057,O00058194,2025-10-19,商品质量,门店,低,16.26,否,4
TK0005338,C003647,O00058205,2026-06-22,退换货,电话,中,17.55,否,4
TK0005339,C004943,O00058206,2026-03-29,商品质量,社交媒体,中,27.94,否,3
TK0005340,C004278,O00058213,2026-05-09,退换货,电话,紧急,31.14,否,3
TK0005341,C001124,O00058216,2026-07-14,发票支付,电话,中,20.83,否,3
TK0005342,C000932,O00058237,2025-12-26,物流咨询,门店,中,9.75,否,3
TK0005343,C000962,O00058239,2025-08-30,物流咨询,社交媒体,低,35.4,否,3
TK0005344,C000472,O00058245,2026-03-13,商品质量,在线客服,低,9.27,否,5
TK0005345,C002343,O00058247,2026-07-20,商品质量,社交媒体,中,19.85,否,4
TK0005346,C004688,O00058256,2025-10-29,商品质量,在线客服,中,16.85,否,4
TK0005347,C002118,O00058264,2026-03-15,促销规则,电话,紧急,29.79,否,2
TK0005348,C001834,O00058267,2026-03-27,安装使用,社交媒体,高,8.14,否,5
TK0005349,C004584,O00058271,2025-12-30,退换货,电话,中,32.58,否,3
TK0005350,C002452,O00058289,2025-10-21,发票支付,电话,中,6.54,是,5
TK0005351,C002152,O00058311,2026-02-14,物流咨询,社交媒体,低,3.7,是,4
TK0005352,C003575,O00058317,2025-12-17,商品质量,电话,中,16.87,否,4
TK0005353,C000025,O00058321,2026-05-02,商品质量,在线客服,中,21.71,否,5
TK0005354,C001132,O00058336,2025-12-24,促销规则,门店,中,29.42,否,3
TK0005355,C001288,O00058337,2026-04-24,物流咨询,在线客服,中,32.73,否,3
TK0005356,C002706,O00058338,2026-04-16,物流咨询,在线客服,中,30.75,否,2
TK0005357,C003189,O00058353,2026-01-02,商品质量,门店,高,6.73,是,5
TK0005358,C001689,O00058356,2026-06-29,安装使用,社交媒体,高,21.89,否,3
TK0005359,C002460,O00058367,2026-02-21,商品质量,社交媒体,紧急,24.78,否,4
TK0005360,C004518,O00058382,2026-01-20,退换货,电话,中,12.22,否,5
TK0005361,C000053,O00058384,2025-12-29,促销规则,电话,高,25.11,否,3
TK0005362,C002980,O00058386,2026-06-25,物流咨询,社交媒体,中,16.54,否,4
TK0005363,C003891,O00058392,2026-06-12,安装使用,门店,中,9.12,否,4
TK0005364,C000728,O00058429,2025-09-18,商品质量,社交媒体,低,30.6,否,2
TK0005365,C002317,O00058434,2026-06-12,物流咨询,在线客服,中,13.86,否,4
TK0005366,C003944,O00058441,2026-05-29,物流咨询,电话,低,32.98,否,3
TK0005367,C003371,O00058444,2026-03-24,物流咨询,社交媒体,中,24.24,否,2
TK0005368,C002904,O00058454,2025-12-10,物流咨询,门店,中,1.02,是,5
TK0005369,C000723,O00058455,2026-03-06,物流咨询,电话,低,8.38,否,3
TK0005370,C003115,O00058486,2025-09-04,商品质量,社交媒体,中,7.84,是,4
TK0005371,C001950,O00058506,2026-01-26,安装使用,在线客服,高,33.01,否,1
TK0005372,C004482,O00058509,2026-04-12,物流咨询,社交媒体,低,34.99,否,3
TK0005373,C004641,O00058517,2026-05-28,商品质量,在线客服,中,22.13,否,4
TK0005374,C000544,O00058530,2026-04-28,物流咨询,电话,高,20.84,否,3
TK0005375,C004604,O00058532,2026-05-16,商品质量,在线客服,高,23.32,否,3
TK0005376,C001583,O00058550,2025-12-23,安装使用,社交媒体,中,18.49,否,4
TK0005377,C004835,O00058557,2026-05-17,安装使用,在线客服,中,12.42,否,4
TK0005378,C003037,O00058562,2026-07-07,退换货,社交媒体,低,19.18,否,3
TK0005379,C002232,O00058577,2026-07-06,物流咨询,在线客服,低,12.06,否,4
TK0005380,C004964,O00058581,2026-04-22,商品质量,门店,中,16.43,否,3
TK0005381,C002920,O00058619,2026-05-14,物流咨询,门店,中,32.79,否,2
TK0005382,C002502,O00058625,2025-12-04,退换货,社交媒体,中,24.26,否,4
TK0005383,C004471,O00058632,2026-08-04,物流咨询,社交媒体,中,23.69,否,3
TK0005384,C003608,O00058650,2026-04-22,退换货,电话,低,31.86,否,3
TK0005385,C001070,O00058666,2025-08-29,商品质量,电话,中,22.99,否,3
TK0005386,C002889,O00058667,2026-05-16,物流咨询,在线客服,高,28.76,否,3
TK0005387,C000044,O00058675,2026-01-28,商品质量,社交媒体,高,12.16,否,5
TK0005388,C003102,O00058709,2025-10-09,安装使用,门店,低,26.37,否,4
TK0005389,C002550,O00058728,2025-12-24,物流咨询,门店,低,31.71,否,4
TK0005390,C001675,O00058759,2026-01-21,商品质量,门店,中,3.55,是,5
TK0005391,C001158,O00058767,2025-12-18,商品质量,社交媒体,高,4.34,是,5
TK0005392,C004315,O00058770,2026-06-24,促销规则,社交媒体,低,19.35,否,3
TK0005393,C003741,O00058776,2026-04-20,促销规则,社交媒体,高,23.43,否,3
TK0005394,C000849,O00058791,2026-03-21,物流咨询,社交媒体,中,5.42,是,5
TK0005395,C004033,O00058819,2025-11-05,发票支付,门店,紧急,25.72,否,4
TK0005396,C000012,O00058825,2025-12-15,退换货,在线客服,低,4.54,是,4
TK0005397,C002070,O00058826,2026-07-06,安装使用,门店,中,30.82,否,2
TK0005398,C002524,O00058838,2026-05-04,物流咨询,门店,高,28.84,否,2
TK0005399,C004962,O00058853,2026-06-03,退换货,社交媒体,中,5.95,是,5
TK0005400,C000236,O00058857,2025-08-06,物流咨询,门店,低,21.55,否,4
TK0005401,C002178,O00058864,2026-07-28,发票支付,在线客服,紧急,19.06,否,4
TK0005402,C003624,O00058889,2025-12-08,商品质量,在线客服,中,3.31,是,4
TK0005403,C001585,O00058908,2026-08-01,物流咨询,电话,低,12.89,否,3
TK0005404,C000199,O00058923,2026-04-23,物流咨询,门店,高,15.0,否,3
TK0005405,C000378,O00058933,2025-12-07,物流咨询,社交媒体,中,29.56,否,3
TK0005406,C001953,O00058940,2026-06-09,物流咨询,电话,中,5.9,是,5
TK0005407,C000393,O00058957,2026-07-12,物流咨询,在线客服,高,4.8,是,4
TK0005408,C000373,O00058966,2026-04-14,促销规则,在线客服,中,27.69,否,3
TK0005409,C001359,O00058980,2026-01-27,物流咨询,社交媒体,低,4.82,是,4
TK0005410,C001191,O00059018,2025-11-05,物流咨询,社交媒体,紧急,28.85,否,2
TK0005411,C000972,O00059024,2025-12-25,物流咨询,社交媒体,中,24.31,否,4
TK0005412,C000425,O00059050,2026-05-01,物流咨询,在线客服,高,5.95,是,4
TK0005413,C002423,O00059061,2026-06-16,商品质量,门店,中,21.58,否,3
TK0005414,C002280,O00059070,2026-01-10,退换货,电话,中,12.85,否,5
TK0005415,C002916,O00059085,2025-08-21,物流咨询,社交媒体,低,9.99,否,4
TK0005416,C004055,O00059098,2026-07-28,促销规则,门店,低,16.87,否,3
TK0005417,C003735,O00059100,2026-03-26,物流咨询,在线客服,低,1.78,是,5
TK0005418,C000481,O00059106,2026-04-20,物流咨询,社交媒体,高,25.76,否,3
TK0005419,C000229,O00059135,2026-07-29,退换货,门店,紧急,29.24,否,4
