shipment_id,order_id,warehouse_id,carrier,ship_date,promised_days,actual_delivery_days,delay_days,shipping_cost,delivery_status
SH00050588,O00050588,W06,迅联,2026-07-19,4,3,0,33.37,按时
SH00050589,O00050589,W03,京速,2025-11-27,4,5,1,18.09,延迟
SH00050590,O00050590,W02,顺达,2025-12-28,2,1,0,14.75,按时
SH00050591,O00050591,W01,京速,2026-06-13,3,3,0,31.09,按时
SH00050592,O00050592,W03,顺达,2026-07-03,3,3,0,18.64,按时
SH00050593,O00050593,W05,迅联,2025-10-27,4,5,1,40.61,延迟
SH00050594,O00050594,W04,迅联,2025-11-07,4,2,0,24.0,按时
SH00050595,O00050595,W02,顺达,2026-01-23,4,3,0,25.33,按时
SH00050596,O00050596,W04,顺达,2026-03-19,3,3,0,28.84,按时
SH00050597,O00050597,W06,顺达,2026-04-30,3,3,0,28.57,按时
SH00050598,O00050598,W01,云仓配,2026-06-14,3,5,2,22.13,延迟
SH00050599,O00050599,W05,迅联,2026-01-08,3,3,0,24.34,按时
SH00050600,O00050600,W03,城际专线,2026-05-05,4,1,0,29.49,按时
SH00050601,O00050601,W01,京速,2025-12-19,2,3,1,21.29,延迟
SH00050602,O00050602,W01,云仓配,2026-01-20,4,2,0,25.2,按时
SH00050603,O00050603,W02,城际专线,2026-01-08,2,2,0,13.82,按时
SH00050604,O00050604,W06,顺达,2025-09-18,3,5,2,27.69,延迟
SH00050605,O00050605,W04,京速,2025-10-21,3,3,0,36.3,按时
SH00050606,O00050606,W01,京速,2026-03-15,3,6,3,21.78,延迟
SH00050607,O00050607,W02,云仓配,2026-07-09,4,3,0,22.27,按时
SH00050608,O00050608,W01,迅联,2025-11-06,2,5,3,17.15,延迟
SH00050609,O00050609,W01,城际专线,2026-05-31,3,6,3,31.92,延迟
SH00050610,O00050610,W01,云仓配,2026-03-15,4,3,0,23.8,按时
SH00050611,O00050611,W06,云仓配,2026-04-12,3,4,1,16.38,延迟
SH00050612,O00050612,W05,顺达,2026-03-08,4,2,0,12.33,按时
SH00050613,O00050613,W01,迅联,2026-04-06,2,3,1,17.7,延迟
SH00050614,O00050614,W01,迅联,2026-02-15,3,5,2,12.74,延迟
SH00050615,O00050615,W02,顺达,2026-02-18,4,3,0,30.42,按时
SH00050616,O00050616,W02,迅联,2025-08-30,3,4,1,26.21,延迟
SH00050617,O00050617,W04,顺达,2025-09-15,3,6,3,17.06,延迟
SH00050618,O00050618,W05,城际专线,2026-04-19,4,1,0,47.73,按时
SH00050619,O00050619,W02,顺达,2026-05-25,3,3,0,17.23,按时
SH00050620,O00050620,W04,京速,2026-01-28,2,3,1,17.39,延迟
SH00050621,O00050621,W02,城际专线,2026-06-13,2,2,0,36.53,按时
SH00050622,O00050622,W01,城际专线,2026-07-04,4,4,0,21.24,按时
SH00050623,O00050623,W01,云仓配,2025-12-31,3,3,0,37.38,按时
SH00050624,O00050624,W05,顺达,2025-10-26,3,7,4,30.93,延迟
SH00050625,O00050625,W02,迅联,2025-08-10,3,6,3,24.02,延迟
SH00050626,O00050626,W02,云仓配,2026-06-07,2,1,0,16.82,按时
SH00050627,O00050627,W05,云仓配,2026-06-06,4,3,0,24.92,按时
SH00050628,O00050628,W03,京速,2026-03-18,2,3,1,20.49,延迟
SH00050629,O00050629,W06,顺达,2026-02-02,4,5,1,15.46,延迟
SH00050630,O00050630,W02,顺达,2026-04-30,3,5,2,14.95,延迟
SH00050631,O00050631,W01,顺达,2025-10-18,2,4,2,25.11,延迟
SH00050632,O00050632,W03,顺达,2025-11-01,3,4,1,26.53,延迟
SH00050633,O00050633,W02,京速,2026-07-22,3,2,0,24.29,按时
SH00050634,O00050634,W01,顺达,2026-01-28,3,1,0,45.55,按时
SH00050635,O00050635,W03,城际专线,2026-05-29,4,3,0,25.68,按时
SH00050636,O00050636,W03,迅联,2025-12-20,4,2,0,31.77,按时
SH00050637,O00050637,W03,云仓配,2026-02-23,3,2,0,13.43,按时
SH00050638,O00050638,W05,云仓配,2025-09-28,4,5,1,18.11,延迟
SH00050639,O00050639,W04,云仓配,2026-04-30,3,5,2,12.76,延迟
SH00050640,O00050640,W03,城际专线,2026-05-29,3,5,2,29.04,延迟
SH00050641,O00050641,W06,云仓配,2026-05-08,2,1,0,26.92,按时
SH00050642,O00050642,W02,城际专线,2026-05-31,3,5,2,22.04,延迟
SH00050643,O00050643,W04,城际专线,2026-07-31,2,4,2,28.61,延迟
SH00050644,O00050644,W04,顺达,2025-12-19,2,3,1,25.02,延迟
SH00050645,O00050645,W02,京速,2025-09-22,2,3,1,29.89,延迟
SH00050646,O00050646,W01,城际专线,2025-12-11,2,2,0,17.44,按时
SH00050647,O00050647,W05,城际专线,2025-08-03,2,3,1,36.65,延迟
SH00050648,O00050648,W05,城际专线,2026-01-04,2,2,0,36.91,按时
SH00050649,O00050649,W04,京速,2026-03-23,2,3,1,30.47,延迟
SH00050650,O00050650,W02,京速,2026-06-05,4,3,0,33.22,按时
SH00050651,O00050651,W01,迅联,2025-10-10,3,4,1,26.04,延迟
SH00050652,O00050652,W04,顺达,2026-04-23,2,6,4,32.34,延迟
SH00050653,O00050653,W06,京速,2025-09-22,2,4,2,29.52,延迟
SH00050654,O00050654,W02,京速,2026-05-04,2,4,2,17.99,延迟
SH00050655,O00050655,W03,顺达,2026-06-08,2,6,4,44.34,延迟
SH00050656,O00050656,W04,顺达,2025-10-02,2,2,0,24.6,按时
SH00050657,O00050657,W04,京速,2026-03-20,3,3,0,26.07,按时
SH00050658,O00050658,W03,迅联,2026-02-11,2,3,1,17.54,延迟
SH00050659,O00050659,W02,云仓配,2026-05-26,4,3,0,33.36,按时
SH00050660,O00050660,W01,顺达,2026-01-09,3,7,4,34.24,延迟
SH00050661,O00050661,W06,京速,2025-11-06,2,3,1,17.95,延迟
SH00050662,O00050662,W01,迅联,2025-12-08,4,5,1,19.84,延迟
SH00050663,O00050663,W04,顺达,2026-08-01,4,2,0,20.01,按时
SH00050664,O00050664,W01,云仓配,2026-03-28,2,1,0,33.55,按时
SH00050665,O00050665,W03,迅联,2026-03-23,2,5,3,13.22,延迟
SH00050666,O00050666,W06,京速,2025-12-16,4,3,0,22.39,按时
SH00050667,O00050667,W01,城际专线,2025-09-15,2,3,1,29.17,延迟
SH00050668,O00050668,W06,城际专线,2026-07-26,2,3,1,22.42,延迟
SH00050669,O00050669,W04,云仓配,2026-03-16,2,3,1,12.77,延迟
SH00050670,O00050670,W02,云仓配,2025-11-13,2,3,1,28.46,延迟
SH00050671,O00050671,W04,京速,2025-09-03,2,3,1,13.6,延迟
SH00050672,O00050672,W01,城际专线,2025-08-11,3,3,0,19.01,按时
SH00050673,O00050673,W01,迅联,2026-06-21,3,1,0,25.51,按时
SH00050674,O00050674,W03,迅联,2026-07-15,2,2,0,19.6,按时
SH00050675,O00050675,W03,城际专线,2025-10-07,2,3,1,31.9,延迟
SH00050676,O00050676,W02,京速,2025-09-26,2,3,1,16.27,延迟
SH00050677,O00050677,W05,云仓配,2026-07-06,2,2,0,14.7,按时
SH00050678,O00050678,W01,城际专线,2026-05-13,3,6,3,27.02,延迟
SH00050679,O00050679,W01,云仓配,2025-10-07,2,2,0,21.62,按时
SH00050680,O00050680,W02,城际专线,2025-09-30,2,5,3,28.73,延迟
SH00050681,O00050681,W02,云仓配,2025-11-25,4,3,0,27.08,按时
SH00050682,O00050682,W01,京速,2026-05-15,4,5,1,17.91,延迟
SH00050683,O00050683,W01,顺达,2026-03-13,3,6,3,25.48,延迟
SH00050684,O00050684,W05,城际专线,2025-11-13,3,2,0,23.29,按时
SH00050685,O00050685,W04,云仓配,2026-06-26,4,4,0,16.71,按时
SH00050686,O00050686,W01,城际专线,2026-04-02,3,5,2,16.21,延迟
SH00050687,O00050687,W01,京速,2026-02-05,3,5,2,18.56,延迟
SH00050688,O00050688,W03,迅联,2026-03-26,3,2,0,19.49,按时
SH00050689,O00050689,W02,顺达,2025-09-18,3,7,4,22.46,延迟
SH00050690,O00050690,W01,迅联,2026-06-07,2,2,0,38.59,按时
SH00050691,O00050691,W04,云仓配,2025-11-23,4,2,0,21.02,按时
SH00050692,O00050692,W03,云仓配,2026-07-27,3,2,0,32.44,按时
SH00050693,O00050693,W03,云仓配,2026-03-23,3,5,2,28.94,延迟
SH00050694,O00050694,W01,城际专线,2025-09-30,2,4,2,16.79,延迟
SH00050695,O00050695,W02,城际专线,2025-09-29,2,3,1,22.65,延迟
SH00050696,O00050696,W04,京速,2026-06-08,3,3,0,15.2,按时
SH00050697,O00050697,W05,迅联,2026-04-13,3,1,0,25.23,按时
SH00050698,O00050698,W06,迅联,2026-01-26,4,5,1,31.01,延迟
SH00050699,O00050699,W03,云仓配,2026-05-19,3,3,0,34.53,按时
SH00050700,O00050700,W05,京速,2025-12-23,3,4,1,35.71,延迟
SH00050701,O00050701,W01,城际专线,2026-05-02,2,4,2,31.71,延迟
SH00050702,O00050702,W05,顺达,2025-12-18,2,2,0,29.35,按时
SH00050703,O00050703,W04,京速,2026-01-29,2,5,3,30.31,延迟
SH00050704,O00050704,W03,迅联,2026-03-07,2,2,0,35.59,按时
SH00050705,O00050705,W05,城际专线,2025-10-19,3,3,0,20.59,按时
SH00050706,O00050706,W03,城际专线,2026-03-29,3,3,0,43.14,按时
SH00050707,O00050707,W03,京速,2025-11-13,2,5,3,21.48,延迟
SH00050708,O00050708,W02,云仓配,2026-02-17,2,3,1,34.02,延迟
SH00050709,O00050709,W02,京速,2026-06-18,2,3,1,15.18,延迟
SH00050710,O00050710,W04,迅联,2025-11-15,4,5,1,28.44,延迟
SH00050711,O00050711,W05,云仓配,2025-12-26,3,5,2,27.63,延迟
SH00050712,O00050712,W04,云仓配,2026-07-24,3,2,0,25.12,按时
SH00050713,O00050713,W02,云仓配,2025-12-07,2,3,1,23.11,延迟
SH00050714,O00050714,W03,云仓配,2026-03-18,4,5,1,34.47,延迟
SH00050715,O00050715,W03,顺达,2026-03-11,4,2,0,17.61,按时
SH00050716,O00050716,W04,京速,2026-02-28,4,7,3,13.58,延迟
SH00050717,O00050717,W03,京速,2025-12-27,2,4,2,14.56,延迟
SH00050718,O00050718,W05,云仓配,2025-09-30,4,6,2,21.23,延迟
SH00050719,O00050719,W06,京速,2026-04-20,2,5,3,16.27,延迟
SH00050720,O00050720,W01,迅联,2026-07-24,3,3,0,14.03,按时
SH00050721,O00050721,W02,城际专线,2026-01-31,2,7,5,38.0,延迟
SH00050722,O00050722,W01,云仓配,2026-07-21,3,1,0,9.66,按时
SH00050723,O00050723,W04,迅联,2026-06-25,3,5,2,27.82,延迟
SH00050724,O00050724,W03,云仓配,2026-02-27,4,2,0,21.39,按时
SH00050725,O00050725,W02,迅联,2026-05-27,2,4,2,10.54,延迟
SH00050726,O00050726,W02,城际专线,2026-05-06,4,6,2,32.25,延迟
SH00050727,O00050727,W01,顺达,2025-12-19,4,3,0,28.61,按时
SH00050728,O00050728,W01,顺达,2025-08-25,2,3,1,24.4,延迟
SH00050729,O00050729,W05,云仓配,2026-06-08,4,3,0,32.21,按时
SH00050730,O00050730,W01,云仓配,2025-08-04,4,3,0,25.06,按时
SH00050731,O00050731,W04,云仓配,2025-12-07,2,2,0,29.08,按时
SH00050732,O00050732,W02,京速,2026-03-20,2,7,5,39.64,延迟
SH00050733,O00050733,W04,顺达,2026-07-26,4,3,0,31.59,按时
SH00050734,O00050734,W04,顺达,2025-09-04,3,3,0,29.85,按时
SH00050735,O00050735,W03,顺达,2026-03-06,4,3,0,32.2,按时
SH00050736,O00050736,W04,京速,2026-04-20,3,4,1,36.94,延迟
SH00050737,O00050737,W02,云仓配,2025-11-26,3,3,0,31.65,按时
SH00050738,O00050738,W02,云仓配,2025-09-27,2,3,1,11.65,延迟
SH00050739,O00050739,W04,迅联,2026-05-13,2,2,0,26.52,按时
SH00050740,O00050740,W01,云仓配,2026-03-12,3,4,1,14.59,延迟
SH00050741,O00050741,W06,云仓配,2026-07-29,2,3,1,18.41,延迟
SH00050742,O00050742,W01,云仓配,2026-07-18,2,3,1,24.25,延迟
SH00050743,O00050743,W01,云仓配,2026-05-28,4,5,1,30.83,延迟
SH00050744,O00050744,W01,迅联,2026-03-07,3,4,1,17.83,延迟
SH00050745,O00050745,W02,京速,2025-11-22,2,3,1,23.06,延迟
SH00050746,O00050746,W04,迅联,2025-12-14,2,2,0,19.65,按时
SH00050747,O00050747,W03,顺达,2025-09-09,2,6,4,15.76,延迟
SH00050748,O00050748,W01,迅联,2026-05-30,2,3,1,32.9,延迟
SH00050749,O00050749,W01,顺达,2026-06-19,3,2,0,12.79,按时
SH00050750,O00050750,W06,京速,2025-09-09,2,6,4,20.24,延迟
SH00050751,O00050751,W03,顺达,2026-01-07,3,2,0,30.84,按时
SH00050752,O00050752,W03,京速,2025-09-09,4,2,0,22.41,按时
SH00050753,O00050753,W02,云仓配,2026-01-24,2,6,4,15.0,延迟
SH00050754,O00050754,W01,城际专线,2026-07-24,4,1,0,37.59,按时
SH00050755,O00050755,W02,迅联,2026-04-19,3,3,0,17.75,按时
SH00050756,O00050756,W04,云仓配,2026-02-25,4,3,0,32.33,按时
SH00050757,O00050757,W02,顺达,2026-05-15,3,3,0,28.36,按时
SH00050758,O00050758,W01,京速,2026-06-18,2,3,1,31.88,延迟
SH00050759,O00050759,W04,迅联,2025-09-03,4,5,1,32.08,延迟
SH00050760,O00050760,W05,京速,2026-07-24,4,3,0,31.24,按时
SH00050761,O00050761,W01,顺达,2025-08-10,2,3,1,15.84,延迟
SH00050762,O00050762,W01,顺达,2025-11-04,3,3,0,10.44,按时
SH00050763,O00050763,W01,京速,2026-07-13,2,3,1,20.51,延迟
SH00050764,O00050764,W01,迅联,2026-01-04,4,6,2,23.97,延迟
SH00050765,O00050765,W02,城际专线,2026-04-30,2,5,3,30.66,延迟
SH00050766,O00050766,W03,迅联,2026-03-06,2,2,0,32.03,按时
SH00050767,O00050767,W02,城际专线,2026-02-09,4,1,0,22.28,按时
SH00050768,O00050768,W03,云仓配,2025-09-28,4,2,0,38.03,按时
SH00050769,O00050769,W02,城际专线,2026-02-19,4,3,0,33.67,按时
SH00050770,O00050770,W02,京速,2025-10-25,4,7,3,35.68,延迟
SH00050771,O00050771,W04,迅联,2025-09-20,2,3,1,33.66,延迟
SH00050772,O00050772,W05,京速,2026-02-27,2,6,4,38.19,延迟
SH00050773,O00050773,W03,京速,2026-07-22,4,2,0,22.15,按时
SH00050774,O00050774,W01,迅联,2026-01-26,3,3,0,43.1,按时
SH00050775,O00050775,W02,京速,2026-06-11,2,4,2,22.01,延迟
SH00050776,O00050776,W03,城际专线,2026-01-18,3,3,0,21.92,按时
SH00050777,O00050777,W04,云仓配,2025-10-10,3,4,1,27.58,延迟
SH00050778,O00050778,W03,顺达,2026-05-18,3,6,3,23.39,延迟
SH00050779,O00050779,W02,迅联,2026-03-01,3,2,0,15.2,按时
SH00050780,O00050780,W02,云仓配,2026-06-05,3,2,0,40.16,按时
SH00050781,O00050781,W01,云仓配,2026-05-28,4,3,0,18.29,按时
SH00050782,O00050782,W03,城际专线,2025-12-15,4,2,0,25.84,按时
SH00050783,O00050783,W02,城际专线,2026-04-22,3,3,0,17.27,按时
SH00050784,O00050784,W06,迅联,2025-12-15,2,2,0,34.13,按时
SH00050785,O00050785,W01,顺达,2026-07-08,2,1,0,23.97,按时
SH00050786,O00050786,W03,城际专线,2025-10-23,2,4,2,36.79,延迟
SH00050787,O00050787,W01,顺达,2026-07-14,4,3,0,26.71,按时
SH00050788,O00050788,W03,京速,2025-11-10,3,3,0,21.33,按时
SH00050789,O00050789,W03,城际专线,2026-05-17,2,3,1,23.22,延迟
SH00050790,O00050790,W01,云仓配,2026-03-06,4,2,0,31.13,按时
SH00050791,O00050791,W05,云仓配,2025-08-09,2,3,1,28.49,延迟
SH00050792,O00050792,W01,云仓配,2026-01-27,3,3,0,24.59,按时
SH00050793,O00050793,W03,顺达,2026-01-31,4,5,1,21.15,延迟
SH00050794,O00050794,W06,城际专线,2026-03-19,2,3,1,22.76,延迟
SH00050795,O00050795,W03,迅联,2026-04-10,3,4,1,10.42,延迟
SH00050796,O00050796,W02,城际专线,2025-10-29,2,6,4,19.86,延迟
SH00050797,O00050797,W01,顺达,2026-05-21,2,3,1,19.04,延迟
SH00050798,O00050798,W02,顺达,2026-03-11,4,4,0,19.58,按时
SH00050799,O00050799,W06,城际专线,2026-03-25,2,7,5,20.24,延迟
SH00050800,O00050800,W04,云仓配,2025-09-01,4,2,0,27.62,按时
SH00050801,O00050801,W03,城际专线,2026-06-29,4,2,0,26.5,按时
SH00050802,O00050802,W04,顺达,2026-02-10,2,2,0,12.35,按时
SH00050803,O00050803,W06,顺达,2025-09-28,3,4,1,31.26,延迟
SH00050804,O00050804,W01,顺达,2025-12-01,3,3,0,19.24,按时
SH00050805,O00050805,W05,顺达,2026-07-30,3,2,0,20.22,按时
SH00050806,O00050806,W04,迅联,2026-05-23,2,3,1,41.55,延迟
SH00050807,O00050807,W02,城际专线,2025-10-11,2,1,0,45.6,按时
SH00050808,O00050808,W06,顺达,2025-10-31,4,7,3,29.0,延迟
SH00050809,O00050809,W05,京速,2025-10-02,3,3,0,43.81,按时
SH00050810,O00050810,W04,迅联,2026-01-20,3,1,0,35.67,按时
SH00050811,O00050811,W04,迅联,2025-08-02,2,2,0,18.18,按时
SH00050812,O00050812,W05,云仓配,2025-10-11,4,3,0,13.68,按时
SH00050813,O00050813,W01,京速,2026-06-23,4,4,0,19.44,按时
SH00050814,O00050814,W03,顺达,2026-01-09,4,4,0,24.48,按时
SH00050815,O00050815,W01,迅联,2026-01-14,2,4,2,11.04,延迟
SH00050816,O00050816,W06,顺达,2025-12-18,2,1,0,22.78,按时
SH00050817,O00050817,W06,城际专线,2025-11-12,3,3,0,20.8,按时
SH00050818,O00050818,W06,顺达,2026-04-28,3,1,0,17.43,按时
SH00050819,O00050819,W03,京速,2026-05-16,4,2,0,12.83,按时
SH00050820,O00050820,W02,云仓配,2026-03-04,2,2,0,14.04,按时
SH00050821,O00050821,W04,城际专线,2026-03-31,2,6,4,13.49,延迟
SH00050822,O00050822,W01,京速,2025-11-01,2,4,2,14.71,延迟
SH00050823,O00050823,W04,迅联,2025-09-30,4,2,0,20.26,按时
SH00050824,O00050824,W01,城际专线,2025-08-27,4,7,3,32.97,延迟
SH00050825,O00050825,W04,顺达,2026-06-12,2,4,2,25.12,延迟
SH00050826,O00050826,W03,城际专线,2026-05-19,2,2,0,13.21,按时
SH00050827,O00050827,W01,京速,2026-02-13,4,2,0,41.64,按时
SH00050828,O00050828,W03,城际专线,2026-03-31,4,1,0,33.11,按时
SH00050829,O00050829,W02,顺达,2026-02-06,4,4,0,11.28,按时
SH00050830,O00050830,W02,京速,2025-10-16,2,3,1,24.19,延迟
SH00050831,O00050831,W02,迅联,2025-08-21,3,2,0,22.35,按时
SH00050832,O00050832,W02,京速,2025-09-02,3,3,0,23.99,按时
SH00050833,O00050833,W01,城际专线,2026-05-03,2,3,1,13.83,延迟
SH00050834,O00050834,W02,云仓配,2025-12-26,2,3,1,25.6,延迟
SH00050835,O00050835,W06,迅联,2026-06-01,4,3,0,25.65,按时
SH00050836,O00050836,W02,城际专线,2025-08-17,3,3,0,19.7,按时
SH00050837,O00050837,W02,顺达,2025-12-09,4,2,0,24.05,按时
SH00050838,O00050838,W03,京速,2026-05-29,4,3,0,25.93,按时
SH00050839,O00050839,W02,顺达,2025-12-23,4,4,0,26.97,按时
SH00050840,O00050840,W02,京速,2025-12-29,4,2,0,19.88,按时
SH00050841,O00050841,W06,京速,2025-08-17,2,5,3,21.88,延迟
SH00050842,O00050842,W05,云仓配,2026-05-27,2,4,2,27.8,延迟
SH00050843,O00050843,W01,京速,2026-07-29,2,3,1,40.12,延迟
SH00050844,O00050844,W01,迅联,2026-03-13,4,3,0,29.07,按时
SH00050845,O00050845,W02,云仓配,2026-02-23,4,3,0,26.48,按时
SH00050846,O00050846,W05,云仓配,2025-09-24,3,3,0,31.5,按时
SH00050847,O00050847,W05,城际专线,2026-05-06,3,5,2,28.53,延迟
SH00050848,O00050848,W01,京速,2026-05-11,2,5,3,29.11,延迟
SH00050849,O00050849,W06,京速,2025-10-28,3,1,0,29.04,按时
SH00050850,O00050850,W02,顺达,2026-04-30,4,3,0,26.27,按时
SH00050851,O00050851,W06,城际专线,2025-09-01,3,2,0,17.26,按时
SH00050852,O00050852,W06,云仓配,2026-04-03,4,3,0,23.37,按时
SH00050853,O00050853,W04,京速,2025-08-31,3,4,1,33.06,延迟
SH00050854,O00050854,W04,云仓配,2026-06-21,3,1,0,18.35,按时
SH00050855,O00050855,W01,迅联,2026-04-02,3,4,1,31.72,延迟
SH00050856,O00050856,W05,云仓配,2026-04-06,4,1,0,20.51,按时
SH00050857,O00050857,W03,京速,2025-12-21,3,5,2,14.93,延迟
SH00050858,O00050858,W04,顺达,2026-03-04,4,6,2,41.05,延迟
SH00050859,O00050859,W05,迅联,2025-12-04,2,5,3,27.7,延迟
SH00050860,O00050860,W06,京速,2026-03-27,2,2,0,33.26,按时
SH00050861,O00050861,W03,顺达,2025-08-09,2,6,4,37.96,延迟
SH00050862,O00050862,W05,京速,2025-08-30,2,2,0,16.93,按时
SH00050863,O00050863,W05,京速,2026-06-25,4,3,0,33.04,按时
SH00050864,O00050864,W02,顺达,2026-03-13,4,7,3,18.58,延迟
SH00050865,O00050865,W06,顺达,2025-09-17,3,3,0,33.45,按时
SH00050866,O00050866,W06,云仓配,2025-11-26,4,3,0,16.68,按时
SH00050867,O00050867,W02,顺达,2025-12-08,3,5,2,13.25,延迟
SH00050868,O00050868,W05,迅联,2025-09-05,3,6,3,11.76,延迟
SH00050869,O00050869,W04,迅联,2026-07-01,4,2,0,38.41,按时
SH00050870,O00050870,W01,城际专线,2026-04-11,4,4,0,27.43,按时
SH00050871,O00050871,W03,城际专线,2026-03-22,4,5,1,30.91,延迟
SH00050872,O00050872,W01,迅联,2026-03-04,2,3,1,32.4,延迟
SH00050873,O00050873,W04,京速,2026-07-03,3,3,0,29.64,按时
SH00050874,O00050874,W03,城际专线,2026-07-28,3,3,0,37.26,按时
SH00050875,O00050875,W04,顺达,2025-10-23,4,5,1,37.33,延迟
SH00050876,O00050876,W01,京速,2026-02-25,3,5,2,20.93,延迟
SH00050877,O00050877,W01,城际专线,2025-11-03,3,4,1,27.31,延迟
SH00050878,O00050878,W02,顺达,2026-06-25,3,2,0,25.29,按时
SH00050879,O00050879,W01,顺达,2025-11-12,3,2,0,16.7,按时
SH00050880,O00050880,W06,城际专线,2026-07-15,3,5,2,18.45,延迟
SH00050881,O00050881,W02,迅联,2026-01-09,4,3,0,14.59,按时
SH00050882,O00050882,W01,京速,2025-11-17,3,5,2,39.47,延迟
SH00050883,O00050883,W01,京速,2026-07-15,2,3,1,23.55,延迟
SH00050884,O00050884,W02,云仓配,2026-02-17,4,2,0,28.28,按时
SH00050885,O00050885,W01,迅联,2025-11-22,3,2,0,29.28,按时
SH00050886,O00050886,W01,云仓配,2025-10-11,2,4,2,13.28,延迟
SH00050887,O00050887,W03,顺达,2026-02-27,3,3,0,18.54,按时
SH00050888,O00050888,W02,城际专线,2026-01-05,4,6,2,22.69,延迟
SH00050889,O00050889,W05,迅联,2026-05-26,2,4,2,27.81,延迟
SH00050890,O00050890,W01,云仓配,2026-05-14,2,3,1,33.64,延迟
SH00050891,O00050891,W01,城际专线,2026-02-28,4,5,1,46.11,延迟
SH00050892,O00050892,W02,云仓配,2025-09-30,2,4,2,21.77,延迟
SH00050893,O00050893,W04,京速,2026-06-13,2,4,2,15.35,延迟
SH00050894,O00050894,W03,顺达,2026-06-08,2,3,1,25.76,延迟
SH00050895,O00050895,W01,迅联,2025-09-25,4,5,1,27.86,延迟
SH00050896,O00050896,W05,顺达,2026-03-21,2,4,2,31.36,延迟
SH00050897,O00050897,W05,京速,2026-03-17,2,2,0,40.55,按时
SH00050898,O00050898,W05,城际专线,2025-11-25,2,3,1,32.36,延迟
SH00050899,O00050899,W01,迅联,2026-03-21,3,3,0,40.16,按时
SH00050900,O00050900,W02,城际专线,2026-03-27,3,5,2,26.87,延迟
SH00050901,O00050901,W03,顺达,2026-05-17,4,2,0,23.09,按时
SH00050902,O00050902,W03,城际专线,2026-06-03,3,3,0,31.59,按时
SH00050903,O00050903,W04,迅联,2025-09-12,3,2,0,11.95,按时
SH00050904,O00050904,W04,迅联,2025-08-17,2,4,2,17.94,延迟
SH00050905,O00050905,W03,顺达,2025-11-07,2,1,0,12.66,按时
SH00050906,O00050906,W05,城际专线,2025-10-26,4,3,0,19.84,按时
SH00050907,O00050907,W03,云仓配,2025-11-04,2,5,3,26.73,延迟
SH00050908,O00050908,W04,城际专线,2026-05-22,4,5,1,19.24,延迟
SH00050909,O00050909,W01,京速,2026-01-09,3,3,0,27.88,按时
SH00050910,O00050910,W03,迅联,2026-07-12,2,2,0,30.29,按时
SH00050911,O00050911,W02,京速,2025-10-06,4,4,0,32.09,按时
SH00050912,O00050912,W06,城际专线,2026-07-13,4,4,0,26.41,按时
SH00050913,O00050913,W02,云仓配,2026-06-05,4,4,0,15.1,按时
SH00050914,O00050914,W06,京速,2026-03-15,3,6,3,24.59,延迟
SH00050915,O00050915,W01,顺达,2025-10-02,3,3,0,38.71,按时
SH00050916,O00050916,W01,迅联,2026-04-24,4,2,0,20.6,按时
SH00050917,O00050917,W03,顺达,2025-12-25,4,3,0,16.62,按时
SH00050918,O00050918,W04,迅联,2026-01-24,2,4,2,20.1,延迟
SH00050919,O00050919,W06,城际专线,2026-06-17,4,2,0,33.95,按时
SH00050920,O00050920,W02,城际专线,2025-11-23,2,3,1,23.89,延迟
SH00050921,O00050921,W01,城际专线,2026-05-30,3,3,0,25.67,按时
SH00050922,O00050922,W01,迅联,2026-03-16,4,2,0,36.96,按时
SH00050923,O00050923,W06,京速,2025-11-08,4,7,3,35.93,延迟
